#pointID x y z u v w
0.000000000000000000e+00 -2.324620116999999819e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 8.732421296296294442e-05 -1.308381574074073768e-04 2.053336574074074769e-05
1.000000000000000000e+00 -3.246201169999998193e-01 -2.856830078000000217e+00 -2.250000000000000000e+00 7.384679166666666475e-04 -1.401419365740740313e-03 2.850720787037036943e-04
2.000000000000000000e+00 1.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 1.964539509259258850e-03 -2.685825416666666639e-03 6.835167175925923417e-04
3.000000000000000000e+00 3.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 4.921238337962961958e-03 -4.213424259259258495e-03 1.753372601851851563e-03
4.000000000000000000e+00 5.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 1.042186425462962758e-02 -5.946598425925925593e-03 3.574297444444444073e-03
5.000000000000000000e+00 7.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 1.639584438425925605e-02 -7.832838814814814532e-03 5.721676467592591575e-03
6.000000000000000000e+00 9.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 1.458750287962962480e-02 -1.068696648148147882e-02 7.745540152777776952e-03
7.000000000000000000e+00 1.167537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.063297386574073994e-02 -1.270908666203703422e-02 7.691239060185183982e-03
8.000000000000000000e+00 1.367537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 6.987712087962961657e-03 -1.070010076388888676e-02 4.346572268518517253e-03
9.000000000000000000e+00 1.567537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.648885152777777082e-03 -4.149736939814813869e-03 3.007099305555554873e-04
1.000000000000000000e+01 1.767537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -2.007655425925925288e-03 8.038432870370376335e-05 1.145120018518518221e-03
1.100000000000000000e+01 1.967537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -5.082134111111111067e-03 5.109362092592592552e-03 6.156938425925924559e-03
1.200000000000000000e+01 2.167537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -9.642810791666664438e-03 1.577738423611110830e-02 7.677770810185183259e-03
1.300000000000000000e+01 2.367537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.061817017129629455e-02 2.493813869907406805e-02 5.117952236111110095e-03
1.400000000000000000e+01 2.567537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.960168615740740493e-03 2.083105299537036520e-02 3.991600810185185096e-03
