#pointID x y z u v w
0.000000000000000000e+00 -2.324620116999999819e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -7.525685185185180615e-06 5.027834259259259583e-05 -1.668097222222221599e-05
1.000000000000000000e+00 -3.246201169999998193e-01 -2.856830078000000217e+00 -2.250000000000000000e+00 -7.247166064814813870e-04 6.419620879629628048e-04 -1.627064305555555202e-04
2.000000000000000000e+00 1.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.618686990740740355e-03 1.650747453703703448e-03 -2.951126851851851090e-04
3.000000000000000000e+00 3.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -2.992861203703703517e-03 4.318879074074073558e-03 -5.981241388888887877e-04
4.000000000000000000e+00 5.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -3.093834402777777444e-03 8.803941967592592011e-03 -9.334582870370367914e-04
5.000000000000000000e+00 7.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -6.290214953703705987e-04 1.305101200462962727e-02 -6.596567037037037078e-04
6.000000000000000000e+00 9.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -2.420249597222222382e-03 1.236227624999999830e-02 1.354246050925925508e-03
7.000000000000000000e+00 1.167537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -2.871822050925925372e-03 8.506115773148147791e-03 4.304253629629628888e-03
8.000000000000000000e+00 1.367537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.689880370370370544e-04 2.978323523148148234e-03 7.282234893518518132e-03
9.000000000000000000e+00 1.567537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 2.694058444444444398e-03 -1.053172458333333098e-03 9.221594060185184585e-03
1.000000000000000000e+01 1.767537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 4.367788412037036487e-03 -1.442568999999999883e-03 9.150798092592589764e-03
1.100000000000000000e+01 1.967537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 5.635548574074073641e-03 -6.781748657407406060e-03 8.487933800925924130e-03
1.200000000000000000e+01 2.167537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.546068307870370265e-02 -8.202092879629628921e-03 3.278827666666666099e-03
1.300000000000000000e+01 2.367537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 4.464745498611111252e-02 -1.783969416666666280e-03 -2.559102199074074230e-03
1.400000000000000000e+01 2.567537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 4.336118809722221829e-02 -2.636585833333334079e-04 -5.433744763888888676e-03
1.500000000000000000e+01 2.767537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.583952920833333125e-02 -3.095557601851851425e-03 -6.099853842592591752e-03
1.600000000000000000e+01 2.967537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 4.131470069444444053e-03 -8.893083458333330901e-03 -3.989540472222222016e-03
1.700000000000000000e+01 3.167537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -6.560490648148145599e-04 -1.079625169907407270e-02 -2.851052916666668539e-04
1.800000000000000000e+01 3.367537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -5.638179643518518094e-03 -5.857107518518518338e-03 4.036478990740740777e-03
1.900000000000000000e+01 3.567537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.064108498148148146e-02 1.258163666666666392e-03 8.264265124999999740e-03
2.000000000000000000e+01 3.767537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.373582135185184849e-02 6.148010666666665208e-03 1.206824301851851765e-02
2.100000000000000000e+01 3.967537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.476076116666666382e-02 7.128653129629628632e-03 1.501466937499999765e-02
2.200000000000000000e+01 4.167537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.409973237499999831e-02 5.502721134259258573e-03 1.632060235648147631e-02
2.300000000000000000e+01 4.367537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.106051476851851664e-02 3.319138083333332979e-03 1.493505050925925809e-02
2.400000000000000000e+01 4.567537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -6.689893657407405131e-03 1.569943611111110793e-03 1.120129695833333230e-02
2.500000000000000000e+01 4.767537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -2.505877898148147973e-03 7.011197407407404950e-04 6.295338652777777294e-03
2.600000000000000000e+01 4.967537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 2.945540555555554757e-04 8.624007407407406471e-05 1.081170578703703668e-03
2.700000000000000000e+01 5.167537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.720254722222222022e-04 -8.624009259259257047e-06 -5.793236111111109641e-06
2.800000000000000000e+01 -2.324620116999999819e+00 -8.568300780000002170e-01 -2.250000000000000000e+00 5.955610555555554755e-04 1.991091203703704033e-04 -5.489087037037036494e-05
2.900000000000000000e+01 -3.246201169999998193e-01 -8.568300780000002170e-01 -2.250000000000000000e+00 1.893967486111111089e-03 2.111256537037036959e-03 -3.134689212962962117e-04
3.000000000000000000e+01 1.675379883000000181e+00 -8.568300780000002170e-01 -2.250000000000000000e+00 1.847675884259258926e-03 4.962032916666666085e-03 -3.432816111111110647e-04
3.100000000000000000e+01 3.675379883000000181e+00 -8.568300780000002170e-01 -2.250000000000000000e+00 -1.163498708333333184e-03 1.126757625462962605e-02 -6.783642592592597706e-05
3.200000000000000000e+01 5.675379882999999737e+00 -8.568300780000002170e-01 -2.250000000000000000e+00 1.154330962962962694e-03 2.177530243981481289e-02 5.501213333333332530e-04
3.300000000000000000e+01 7.675379882999999737e+00 -8.568300780000002170e-01 -2.250000000000000000e+00 1.733424990740740218e-02 3.191877858796295792e-02 2.416428763888888755e-03
3.400000000000000000e+01 9.675379882999999737e+00 -8.568300780000002170e-01 -2.250000000000000000e+00 1.394660972685184824e-02 2.808128694444444323e-02 8.470795564814814424e-03
