#pointID x y z u v w
0.000000000000000000e+00 -2.324620116999999819e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 1.200587037037036642e-05 -1.368211111111111125e-04 1.104407407407407519e-05
1.000000000000000000e+00 -3.246201169999998193e-01 -2.856830078000000217e+00 -2.250000000000000000e+00 4.779807037037036807e-04 -1.037145078703703878e-03 8.995590277777777428e-05
2.000000000000000000e+00 1.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 1.276798592592592613e-03 -1.592733624999999927e-03 1.466995462962962851e-04
3.000000000000000000e+00 3.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 2.853000277777777843e-03 -1.014479851851852066e-03 3.550265740740742195e-05
4.000000000000000000e+00 5.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 4.591172212962962504e-03 9.621016712962961485e-04 -1.351072314814814499e-04
5.000000000000000000e+00 7.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 4.065200129629628796e-03 3.246355740740740695e-03 9.110661574074074831e-05
6.000000000000000000e+00 9.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.365494620370370175e-03 3.307520000000000425e-03 1.223251023148147747e-03
7.000000000000000000e+00 1.167537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -6.144143166666666059e-03 1.957432962962962243e-03 2.762063013888887801e-03
8.000000000000000000e+00 1.367537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -6.262824675925923908e-03 1.706112875000000053e-03 3.532551541666665608e-03
9.000000000000000000e+00 1.567537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -6.405077268518516789e-03 3.935324773148147527e-03 3.186235212962961871e-03
1.000000000000000000e+01 1.767537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -9.431081194444442331e-03 8.151712342592591642e-03 1.136799499999999706e-03
1.100000000000000000e+01 1.967537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.267564257870370213e-02 7.828064699074073832e-03 -1.497628162037036763e-03
1.200000000000000000e+01 2.167537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.348572496296296212e-02 3.742019106481480391e-03 -3.266029499999999024e-03
1.300000000000000000e+01 2.367537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.760462087962962746e-02 3.066155694444444970e-04 -4.908961481481480434e-03
1.400000000000000000e+01 2.567537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -9.792515606481481255e-03 -4.701719856481480393e-03 -6.579666124999999574e-03
1.500000000000000000e+01 2.767537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 3.334407486111110736e-03 -1.205205047222222131e-02 -7.929687143518517750e-03
1.600000000000000000e+01 2.967537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 3.399688430555555287e-03 -1.866713084259258998e-02 -8.952300337962961277e-03
1.700000000000000000e+01 3.167537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.394819930555555188e-03 -2.035039900462962820e-02 -8.905588310185185569e-03
1.800000000000000000e+01 3.367537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -8.198449032407406634e-03 -1.760226472222221894e-02 -7.498631050925925329e-03
