#pointID x y z u v w
0.000000000000000000e+00 -2.324620116999999819e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -2.402540925925925497e-04 -1.669307592592591996e-04 3.804364814814815033e-05
1.000000000000000000e+00 -3.246201169999998193e-01 -2.856830078000000217e+00 -2.250000000000000000e+00 -2.807555351851851247e-03 -2.133170027777776812e-03 5.870716527777776776e-04
2.000000000000000000e+00 1.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -5.580045013888887927e-03 -4.166170282407406777e-03 1.304099777777777483e-03
3.000000000000000000e+00 3.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -8.434552634259257636e-03 -6.525368439814813182e-03 2.707568055555555422e-03
4.000000000000000000e+00 5.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.104730551851851664e-02 -8.171916652777775833e-03 4.696618222222221153e-03
5.000000000000000000e+00 7.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.307315649999999871e-02 -6.730791893518516845e-03 6.600918472222221285e-03
6.000000000000000000e+00 9.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.379989843981481445e-02 4.226053703703714672e-05 7.806622402777777317e-03
7.000000000000000000e+00 1.167537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.314719420833333416e-02 8.134033430555555333e-03 7.377206629629627817e-03
8.000000000000000000e+00 1.367537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.185620062037036695e-02 1.249824966666666579e-02 5.084818124999999564e-03
9.000000000000000000e+00 1.567537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -9.785253731481480255e-03 8.966450569444443797e-03 3.153110296296295426e-03
1.000000000000000000e+01 1.767537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -6.975082685185184268e-03 1.560788999999999493e-03 1.589888685185185087e-03
1.100000000000000000e+01 1.967537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -4.408792222222220579e-03 -4.595899097222222104e-03 1.725086754629629425e-03
1.200000000000000000e+01 2.167537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -4.150544907407406961e-03 -5.865807129629628872e-03 4.639118296296295893e-03
1.300000000000000000e+01 2.367537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -3.964387162037038073e-03 6.446801902777775546e-03 5.196948069444443097e-03
1.400000000000000000e+01 2.567537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -7.811879166666679461e-04 2.658973263888888411e-02 2.401694444444444146e-03
1.500000000000000000e+01 2.767537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.226311642592592573e-02 3.855630832407407060e-02 -1.115893861111110982e-03
1.600000000000000000e+01 2.967537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.749821355555555152e-02 2.762958878240740282e-02 -1.834173222222222101e-03
1.700000000000000000e+01 3.167537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.339550670833333096e-02 9.959135893518517024e-03 -2.155163749999999909e-03
1.800000000000000000e+01 3.367537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -8.746520356481480435e-03 -1.059968148148147070e-04 -3.622403074074073866e-03
1.900000000000000000e+01 3.567537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -6.238314564814812987e-03 -8.172468935185180604e-04 -4.994561185185184687e-03
2.000000000000000000e+01 3.767537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -6.219455736111110036e-03 1.918550171296295927e-03 -5.469925861111110850e-03
2.100000000000000000e+01 3.967537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -7.139559768518517237e-03 3.004470462962962642e-03 -5.540117449074073719e-03
2.200000000000000000e+01 4.167537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -7.375544578703702517e-03 1.995283425925925645e-03 -6.385876129629628611e-03
2.300000000000000000e+01 4.367537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -7.096589699074073304e-03 2.091287148148147663e-03 -7.330004231481480025e-03
2.400000000000000000e+01 4.567537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -6.398651486111109690e-03 2.346463703703703836e-03 -6.757681393518517876e-03
