#pointID x y z u v w
0.000000000000000000e+00 -2.324620116999999819e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.139143518518504785e-06 -2.077008703703703469e-04 -3.820249999999999549e-06
1.000000000000000000e+00 -3.246201169999998193e-01 -2.856830078000000217e+00 -2.250000000000000000e+00 -2.110403240740740664e-04 -2.112746625000000086e-03 -5.337974999999998982e-05
2.000000000000000000e+00 1.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -2.678472222221494128e-07 -3.585676092592591895e-03 -3.915975925925928736e-05
3.000000000000000000e+00 3.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 1.162219537037038029e-04 -3.654040699074073261e-03 -1.710674444444445792e-04
4.000000000000000000e+00 5.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -9.512305231481480230e-04 -1.728208726851851451e-03 -1.338203703703895117e-06
5.000000000000000000e+00 7.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -3.578787870370370335e-03 1.834137249999999442e-03 1.577529912037036863e-03
6.000000000000000000e+00 9.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -3.552360986111110369e-03 4.719029824074074189e-03 5.803123851851852387e-03
7.000000000000000000e+00 1.167537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -2.476089722222218556e-04 5.374339083333332101e-03 1.182387501388888762e-02
8.000000000000000000e+00 1.367537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 4.837434999999999305e-03 6.807872037037036167e-03 1.687485689351851670e-02
9.000000000000000000e+00 1.567537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 9.812655458333333081e-03 6.118542499999999121e-03 1.951032236574073986e-02
1.000000000000000000e+01 1.767537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.435928024074073842e-02 -1.346818884259258758e-03 1.913869950925925489e-02
1.100000000000000000e+01 1.967537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.694878098611110606e-02 -1.432917583333333071e-02 1.710420137962962578e-02
1.200000000000000000e+01 2.167537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.768494737962962582e-02 -2.913488428703703281e-02 1.457556551388888670e-02
1.300000000000000000e+01 2.367537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.137146196296296222e-02 -3.312802577314814811e-02 4.741452004629628444e-03
1.400000000000000000e+01 2.567537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 7.731624662037033142e-03 -3.998871003703703686e-02 -8.663032124999997530e-03
1.500000000000000000e+01 2.767537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 2.011189228240740229e-02 -4.948589415277777903e-02 -1.972918563425925947e-02
1.600000000000000000e+01 2.967537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 2.514737712037036846e-02 -5.592586016203702354e-02 -2.279116408796295901e-02
1.700000000000000000e+01 3.167537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 2.345298031481481138e-02 -5.435821162962962277e-02 -2.023989550925925363e-02
1.800000000000000000e+01 3.367537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.769170923611110974e-02 -4.513879263425925326e-02 -1.578712720370370123e-02
1.900000000000000000e+01 3.567537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 9.036749629629626385e-03 -3.190241765740740171e-02 -1.095370678240740678e-02
2.000000000000000000e+01 3.767537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.012917245370369319e-03 -1.842316549999999456e-02 -5.773050870370369583e-03
2.100000000000000000e+01 3.967537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -4.848710643518518854e-03 -7.410577629629627738e-03 -1.331531287037036448e-03
2.200000000000000000e+01 4.167537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -8.370638467592591073e-03 -1.117871851851850225e-04 1.014342851851852186e-03
2.300000000000000000e+01 4.367537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -9.482443046296293310e-03 5.011416745370369900e-03 1.285910074074074483e-03
2.400000000000000000e+01 4.567537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -9.104102101851850939e-03 6.883124810185183712e-03 9.332446944444443976e-04
2.500000000000000000e+01 4.767537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -6.467961481481480056e-03 5.353992587962962298e-03 6.250476666666665267e-04
