#pointID x y z u v w
0.000000000000000000e+00 -2.324620116999999819e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 1.738942592592592558e-04 2.421985740740740319e-04 -4.511422222222222027e-05
1.000000000000000000e+00 -3.246201169999998193e-01 -2.856830078000000217e+00 -2.250000000000000000e+00 6.176006759259258490e-04 1.924345037037036681e-03 -5.099865185185184112e-04
2.000000000000000000e+00 1.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 7.168487222222220956e-04 3.388576847222221980e-03 -1.065249629629629350e-03
3.000000000000000000e+00 3.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 2.352091296296296256e-04 3.655733092592592000e-03 -1.859924861111110798e-03
4.000000000000000000e+00 5.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.361430254629629076e-03 2.237548578703703675e-03 -2.850171111111110631e-03
5.000000000000000000e+00 7.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -4.102480430555555113e-03 8.291074074074061395e-05 -3.977043615740740064e-03
6.000000000000000000e+00 9.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 -4.719230847222221671e-03 3.984663749999998463e-04 -5.615360851851851007e-03
7.000000000000000000e+00 1.167537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -3.381049356481481173e-03 2.371027449074073444e-03 -6.685160657407407045e-03
8.000000000000000000e+00 1.367537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -6.769165787037036185e-04 3.229773712962962558e-03 -6.130046592592591423e-03
9.000000000000000000e+00 1.567537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 3.899192611111110610e-03 3.801557171296295404e-03 -4.173425560185184402e-03
1.000000000000000000e+01 1.767537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.010120452777777539e-02 1.252984263888888561e-03 -5.903971527777776172e-04
1.100000000000000000e+01 1.967537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.460326540740740711e-02 -4.210721041666665512e-03 2.212959606481480941e-03
1.200000000000000000e+01 2.167537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.456386831481481202e-02 1.942149027777777042e-03 2.081908055555554450e-04
1.300000000000000000e+01 2.367537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.192242651388888616e-02 1.957369208333332999e-02 -4.753265138888888679e-03
1.400000000000000000e+01 2.567537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 9.675630407407405723e-03 3.192969036574073993e-02 -6.499273263888888028e-03
1.500000000000000000e+01 2.767537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 5.341239027777777704e-03 3.309118180092592010e-02 -3.299851347222222241e-03
1.600000000000000000e+01 2.967537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 4.344070712962961461e-03 2.672406191666666306e-02 7.736205185185184149e-04
1.700000000000000000e+01 3.167537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 4.235470930555554347e-03 2.024210519444444301e-02 3.040900643518518014e-03
1.800000000000000000e+01 3.367537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 2.399308759259258933e-03 1.744935268055555419e-02 2.365185870370370078e-03
1.900000000000000000e+01 3.567537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -8.589977129629627721e-04 1.721348501851851717e-02 -9.975397731481481286e-04
2.000000000000000000e+01 3.767537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -3.864935611111111266e-03 1.530936864814814655e-02 -6.738838314814815308e-03
2.100000000000000000e+01 3.967537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -6.692271328703702782e-03 1.135139041666666411e-02 -1.288014505555555231e-02
2.200000000000000000e+01 4.167537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -9.534097041666664968e-03 8.337592217592591087e-03 -1.688941812962962974e-02
2.300000000000000000e+01 4.367537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -9.918969759259257599e-03 6.117538624999999293e-03 -1.699424736574073683e-02
2.400000000000000000e+01 4.567537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -8.380139310185183085e-03 4.195239273148147242e-03 -1.344257268055555274e-02
2.500000000000000000e+01 4.767537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -5.681833356481480468e-03 2.558930402777777335e-03 -7.836914092592591960e-03
2.600000000000000000e+01 4.967537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -2.148043791666666771e-03 8.464526111111110758e-04 -1.466276643518518285e-03
2.700000000000000000e+01 5.167537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -2.887569907407406796e-04 1.007278055555555423e-04 -2.041881944444444229e-05
2.800000000000000000e+01 -2.324620116999999819e+00 -8.568300780000002170e-01 -2.250000000000000000e+00 2.055307407407409544e-05 5.456899166666666443e-04 -6.534827777777776100e-05
2.900000000000000000e+01 -3.246201169999998193e-01 -8.568300780000002170e-01 -2.250000000000000000e+00 -1.704180092592592465e-04 4.866483861111109942e-03 -7.953075324074073121e-04
3.000000000000000000e+01 1.675379883000000181e+00 -8.568300780000002170e-01 -2.250000000000000000e+00 -7.007451944444442835e-04 9.091184226851850222e-03 -1.640093361111110868e-03
3.100000000000000000e+01 3.675379883000000181e+00 -8.568300780000002170e-01 -2.250000000000000000e+00 -1.306939962962962642e-03 1.164360710648148015e-02 -2.890881342592592409e-03
3.200000000000000000e+01 5.675379882999999737e+00 -8.568300780000002170e-01 -2.250000000000000000e+00 -2.310162194444444206e-03 1.069824276388888808e-02 -4.400750138888888385e-03
3.300000000000000000e+01 7.675379882999999737e+00 -8.568300780000002170e-01 -2.250000000000000000e+00 -4.473826472222221587e-03 6.041876796296295239e-03 -6.126692055555554503e-03
3.400000000000000000e+01 9.675379882999999737e+00 -8.568300780000002170e-01 -2.250000000000000000e+00 -3.981614888888888350e-03 4.574667916666664592e-03 -9.642386462962960689e-03
3.500000000000000000e+01 1.167537988299999974e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 -1.515075342592592592e-03 7.741420074074072122e-03 -1.163748151851851619e-02
3.600000000000000000e+01 1.367537988299999974e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 2.805298083333333196e-03 7.845351046296295330e-03 -9.148890490740739512e-03
3.700000000000000000e+01 1.567537988299999974e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 1.144375596759259102e-02 1.149401210648147952e-02 -4.319513629629628468e-03
3.800000000000000000e+01 1.767537988300000151e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 2.405994286574074034e-02 1.151478654166666719e-02 3.517131763888888506e-03
3.900000000000000000e+01 1.967537988300000151e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 3.342041452314814531e-02 -3.698957731481482269e-03 8.906606083333330759e-03
4.000000000000000000e+01 2.167537988300000151e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 3.563048211111111141e-02 -1.878232361111108542e-04 1.299480513888888467e-03
4.100000000000000000e+01 2.367537988300000151e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 3.561433031944443578e-02 3.135893942129629186e-02 -1.462487432870370092e-02
4.200000000000000000e+01 2.567537988300000151e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 3.960795102777776855e-02 5.107559874999999250e-02 -1.934531300925925595e-02
4.300000000000000000e+01 2.767537988300000151e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 2.645041169907406953e-02 4.676305837962962952e-02 -1.096295710648148222e-02
4.400000000000000000e+01 2.967537988300000151e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 2.309294415740740375e-02 2.708074013888888548e-02 -2.434380310185185140e-03
4.500000000000000000e+01 3.167537988300000151e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 2.273247886574073645e-02 1.753420662037036629e-02 1.294380490740740935e-03
4.600000000000000000e+01 3.367537988299999796e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 1.687343881481481386e-02 2.224039436574073644e-02 -1.236068902777777336e-03
4.700000000000000000e+01 3.567537988299999796e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 6.456602148148148784e-03 3.278207562499999700e-02 -9.554193814814813598e-03
4.800000000000000000e+01 3.767537988299999796e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 -1.720304782407407716e-03 3.655200674999999066e-02 -2.582248043981481139e-02
4.900000000000000000e+01 3.967537988299999796e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 -7.791435574074072334e-03 2.908446559722221644e-02 -4.244502043518517953e-02
5.000000000000000000e+01 4.167537988299999796e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 -1.380607557870370053e-02 2.231999960648147624e-02 -5.074074374074073052e-02
5.100000000000000000e+01 4.367537988299999796e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 -1.456808414814814504e-02 1.756039323148148382e-02 -4.725551906018517212e-02
5.200000000000000000e+01 4.567537988299999796e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 -1.331963359259259044e-02 1.279133368518518311e-02 -3.488130666203703018e-02
5.300000000000000000e+01 4.767537988299999796e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 -1.021093830092592580e-02 8.062627365740739072e-03 -1.925637607407407192e-02
5.400000000000000000e+01 4.967537988299999796e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 -4.752771004629629398e-03 2.472513361111111033e-03 -3.299421388888888404e-03
5.500000000000000000e+01 5.167537988299999796e+01 -8.568300780000002170e-01 -2.250000000000000000e+00 -7.379768055555555257e-04 2.621480046296295499e-04 1.432356944444444335e-05
5.600000000000000000e+01 -2.324620116999999819e+00 1.143169921999999783e+00 -2.250000000000000000e+00 -3.830916851851850742e-04 6.627667083333332486e-04 -6.438872222222220658e-05
5.700000000000000000e+01 -3.246201169999998193e-01 1.143169921999999783e+00 -2.250000000000000000e+00 -2.012572944444444324e-03 6.400606111111110420e-03 -8.196604212962961848e-04
5.800000000000000000e+01 1.675379883000000181e+00 1.143169921999999783e+00 -2.250000000000000000e+00 -3.883421300925925419e-03 1.238581030555555365e-02 -1.637926370370369842e-03
5.900000000000000000e+01 3.675379883000000181e+00 1.143169921999999783e+00 -2.250000000000000000e+00 -6.894596606481480719e-03 1.745051573148147933e-02 -2.841174777777777209e-03
6.000000000000000000e+01 5.675379882999999737e+00 1.143169921999999783e+00 -2.250000000000000000e+00 -7.913655314814813449e-03 1.907025749537036990e-02 -4.276041888888889100e-03
6.100000000000000000e+01 7.675379882999999737e+00 1.143169921999999783e+00 -2.250000000000000000e+00 -1.600364115740740296e-03 1.449266384259258883e-02 -6.223468347222221690e-03
6.200000000000000000e+01 9.675379882999999737e+00 1.143169921999999783e+00 -2.250000000000000000e+00 2.157546671296296098e-03 7.526737856481480714e-03 -1.026402233333333081e-02
6.300000000000000000e+01 1.167537988299999974e+01 1.143169921999999783e+00 -2.250000000000000000e+00 3.264746064814814767e-03 7.231350634259257198e-03 -1.150347186111110726e-02
6.400000000000000000e+01 1.367537988299999974e+01 1.143169921999999783e+00 -2.250000000000000000e+00 7.702269074074072699e-03 5.120847837962961592e-03 -6.555390249999998482e-03
6.500000000000000000e+01 1.567537988299999974e+01 1.143169921999999783e+00 -2.250000000000000000e+00 1.733800020833332900e-02 7.435948486111109215e-03 -4.487806527777776560e-04
6.600000000000000000e+01 1.767537988300000151e+01 1.143169921999999783e+00 -2.250000000000000000e+00 2.906050988888888784e-02 1.249499212962962812e-02 7.874871356481478318e-03
6.700000000000000000e+01 1.967537988300000151e+01 1.143169921999999783e+00 -2.250000000000000000e+00 3.847189950462962665e-02 1.103010908333333130e-02 1.158539406944444385e-02
6.800000000000000000e+01 2.167537988300000151e+01 1.143169921999999783e+00 -2.250000000000000000e+00 4.495850288888889046e-02 1.224572644444443976e-02 4.651991064814808754e-04
6.900000000000000000e+01 2.367537988300000151e+01 1.143169921999999783e+00 -2.250000000000000000e+00 4.569858333333332717e-02 2.850482191203702886e-02 -1.833622015277777684e-02
7.000000000000000000e+01 2.567537988300000151e+01 1.143169921999999783e+00 -2.250000000000000000e+00 5.213426568055554156e-02 4.463708731944444202e-02 -2.213650046296295956e-02
7.100000000000000000e+01 2.767537988300000151e+01 1.143169921999999783e+00 -2.250000000000000000e+00 4.093946312037036878e-02 3.376277662037036054e-02 -1.286146293518518335e-02
7.200000000000000000e+01 2.967537988300000151e+01 1.143169921999999783e+00 -2.250000000000000000e+00 4.018271558796295689e-02 7.434936930555555851e-03 -5.296400851851850930e-03
7.300000000000000000e+01 3.167537988300000151e+01 1.143169921999999783e+00 -2.250000000000000000e+00 4.177301104166665502e-02 6.499361592592591691e-03 -3.585480759259259027e-03
7.400000000000000000e+01 3.367537988299999796e+01 1.143169921999999783e+00 -2.250000000000000000e+00 3.384847976851851348e-02 2.258765783796296001e-02 -8.256774222222221238e-03
7.500000000000000000e+01 3.567537988299999796e+01 1.143169921999999783e+00 -2.250000000000000000e+00 1.764960809259259050e-02 3.671522644907406624e-02 -1.849666799537036735e-02
7.600000000000000000e+01 3.767537988299999796e+01 1.143169921999999783e+00 -2.250000000000000000e+00 6.033471615740738231e-03 4.427916821759259047e-02 -4.244070052314814073e-02
7.700000000000000000e+01 3.967537988299999796e+01 1.143169921999999783e+00 -2.250000000000000000e+00 -9.417064305555552378e-04 3.379495549999999432e-02 -6.637679436111108833e-02
7.800000000000000000e+01 4.167537988299999796e+01 1.143169921999999783e+00 -2.250000000000000000e+00 -7.161243949074073099e-03 2.338492668981481323e-02 -7.515781448611109916e-02
7.900000000000000000e+01 4.367537988299999796e+01 1.143169921999999783e+00 -2.250000000000000000e+00 -8.996739537037036494e-03 1.958145331481481177e-02 -6.534977111574072350e-02
8.000000000000000000e+01 4.567537988299999796e+01 1.143169921999999783e+00 -2.250000000000000000e+00 -1.012021313888888767e-02 1.644272263425925612e-02 -4.575149231944443395e-02
8.100000000000000000e+01 4.767537988299999796e+01 1.143169921999999783e+00 -2.250000000000000000e+00 -9.898510212962960755e-03 1.120506565740740472e-02 -2.462655670833332686e-02
8.200000000000000000e+01 4.967537988299999796e+01 1.143169921999999783e+00 -2.250000000000000000e+00 -5.942246324074073119e-03 3.458106759259258617e-03 -4.011697356481481319e-03
8.300000000000000000e+01 5.167537988299999796e+01 1.143169921999999783e+00 -2.250000000000000000e+00 -1.039089958333333247e-03 3.608513425925925647e-04 6.686329166666666224e-05
8.400000000000000000e+01 -2.324620116999999819e+00 3.143169921999999783e+00 -2.250000000000000000e+00 -9.608898842592591668e-04 6.390090555555553347e-04 -1.053148518518518087e-04
8.500000000000000000e+01 -3.246201169999998193e-01 3.143169921999999783e+00 -2.250000000000000000e+00 -3.785879231481480492e-03 6.772500949074071810e-03 -1.216824870370370208e-03
8.600000000000000000e+01 1.675379883000000181e+00 3.143169921999999783e+00 -2.250000000000000000e+00 -5.493082347222221287e-03 1.337932584722222040e-02 -2.325553314814814577e-03
8.700000000000000000e+01 3.675379883000000181e+00 3.143169921999999783e+00 -2.250000000000000000e+00 -7.914664499999998076e-03 1.884013970833332829e-02 -3.463532384259259030e-03
8.800000000000000000e+01 5.675379882999999737e+00 3.143169921999999783e+00 -2.250000000000000000e+00 -1.018296836111111034e-02 1.847774722685185250e-02 -3.411769722222222391e-03
8.900000000000000000e+01 7.675379882999999737e+00 3.143169921999999783e+00 -2.250000000000000000e+00 -3.540967305555555149e-03 1.204713524999999862e-02 -2.809450574074073663e-03
9.000000000000000000e+01 9.675379882999999737e+00 3.143169921999999783e+00 -2.250000000000000000e+00 4.178473962962963098e-03 5.870429273148147255e-03 -5.043445499999998569e-03
9.100000000000000000e+01 1.167537988299999974e+01 3.143169921999999783e+00 -2.250000000000000000e+00 5.640698189814815321e-03 2.359912842592591653e-03 -5.604288092592590517e-03
9.200000000000000000e+01 1.367537988299999974e+01 3.143169921999999783e+00 -2.250000000000000000e+00 1.154937387962962775e-02 -2.925804685185184797e-03 -1.070798824074073929e-03
9.300000000000000000e+01 1.567537988299999974e+01 3.143169921999999783e+00 -2.250000000000000000e+00 1.975644300925925856e-02 -6.334696958333331865e-03 3.149987356481480545e-03
9.400000000000000000e+01 1.767537988300000151e+01 3.143169921999999783e+00 -2.250000000000000000e+00 2.640833146296295980e-02 6.626739490740744462e-04 7.982649726851850924e-03
9.500000000000000000e+01 1.967537988300000151e+01 3.143169921999999783e+00 -2.250000000000000000e+00 3.050274981018518544e-02 1.382165141666666548e-02 7.252333587962961868e-03
9.600000000000000000e+01 2.167537988300000151e+01 3.143169921999999783e+00 -2.250000000000000000e+00 3.357480149999999414e-02 1.849929969444444322e-02 -2.976990032407407158e-03
9.700000000000000000e+01 2.367537988300000151e+01 3.143169921999999783e+00 -2.250000000000000000e+00 2.755540187499999627e-02 2.322241518981481290e-02 -1.403700112962962682e-02
9.800000000000000000e+01 2.567537988300000151e+01 3.143169921999999783e+00 -2.250000000000000000e+00 2.423634010648148193e-02 3.509273218981481118e-02 -1.578501736111110818e-02
9.900000000000000000e+01 2.767537988300000151e+01 3.143169921999999783e+00 -2.250000000000000000e+00 2.989371381018518514e-02 2.486143289351851887e-02 -9.842588037037035970e-03
1.000000000000000000e+02 2.967537988300000151e+01 3.143169921999999783e+00 -2.250000000000000000e+00 4.163377843518517585e-02 2.958816388888889804e-03 -5.637350078703702583e-03
1.010000000000000000e+02 3.167537988300000151e+01 3.143169921999999783e+00 -2.250000000000000000e+00 5.320029347685184540e-02 -5.479082407407395716e-04 -6.732447398148147175e-03
1.020000000000000000e+02 3.367537988299999796e+01 3.143169921999999783e+00 -2.250000000000000000e+00 4.455932183796295493e-02 2.149185444444444426e-02 -1.296981129166666427e-02
1.030000000000000000e+02 3.567537988299999796e+01 3.143169921999999783e+00 -2.250000000000000000e+00 2.518180003240740039e-02 3.699367091203703550e-02 -2.182316144444444023e-02
1.040000000000000000e+02 3.767537988299999796e+01 3.143169921999999783e+00 -2.250000000000000000e+00 9.786960884259255158e-03 5.392587247222221936e-02 -4.297303287037036734e-02
1.050000000000000000e+02 3.967537988299999796e+01 3.143169921999999783e+00 -2.250000000000000000e+00 2.820588916666666793e-03 4.557911597222221584e-02 -6.452780408333332052e-02
1.060000000000000000e+02 4.167537988299999796e+01 3.143169921999999783e+00 -2.250000000000000000e+00 4.502767592592590851e-05 2.327078562499999836e-02 -6.820770937037035075e-02
1.070000000000000000e+02 4.367537988299999796e+01 3.143169921999999783e+00 -2.250000000000000000e+00 -1.466169652777778469e-03 1.367146346759259140e-02 -5.728357644907405843e-02
1.080000000000000000e+02 4.567537988299999796e+01 3.143169921999999783e+00 -2.250000000000000000e+00 -3.273331162037037417e-03 1.285958768981481509e-02 -4.205721230555553580e-02
1.090000000000000000e+02 4.767537988299999796e+01 3.143169921999999783e+00 -2.250000000000000000e+00 -7.124437152777776498e-03 1.021884734722221938e-02 -2.389372233333332887e-02
1.100000000000000000e+02 4.967537988299999796e+01 3.143169921999999783e+00 -2.250000000000000000e+00 -6.538995055555555519e-03 3.453858143518518005e-03 -3.936467296296295576e-03
1.110000000000000000e+02 5.167537988299999796e+01 3.143169921999999783e+00 -2.250000000000000000e+00 -1.296467703703703530e-03 3.884875462962962545e-04 7.281964814814813043e-05
1.120000000000000000e+02 -2.324620116999999819e+00 5.143169922000000227e+00 -2.250000000000000000e+00 -1.614444421296296062e-03 5.084597453703703024e-04 -1.859410277777777322e-04
1.130000000000000000e+02 -3.246201169999998193e-01 5.143169922000000227e+00 -2.250000000000000000e+00 -5.184587296296295708e-03 6.124848888888886553e-03 -2.187183624999999767e-03
1.140000000000000000e+02 1.675379883000000181e+00 5.143169922000000227e+00 -2.250000000000000000e+00 -5.663665921296294481e-03 1.220414731018518509e-02 -4.275742087962962346e-03
1.150000000000000000e+02 3.675379883000000181e+00 5.143169922000000227e+00 -2.250000000000000000e+00 -3.704127310185184596e-03 1.705952167129629049e-02 -6.314556175925925552e-03
1.160000000000000000e+02 5.675379882999999737e+00 5.143169922000000227e+00 -2.250000000000000000e+00 -3.647601388888891023e-04 1.463939830555555446e-02 -5.638147412037036038e-03
1.170000000000000000e+02 7.675379882999999737e+00 5.143169922000000227e+00 -2.250000000000000000e+00 4.952463685185183595e-03 4.661458467592592518e-03 -1.402805944444443682e-03
1.180000000000000000e+02 9.675379882999999737e+00 5.143169922000000227e+00 -2.250000000000000000e+00 9.483238083333333027e-03 2.339362499999999515e-03 3.292747083333336707e-04
1.190000000000000000e+02 1.167537988299999974e+01 5.143169922000000227e+00 -2.250000000000000000e+00 9.642161509259257815e-03 2.075935282407407028e-03 1.361152944444444330e-03
1.200000000000000000e+02 1.367537988299999974e+01 5.143169922000000227e+00 -2.250000000000000000e+00 1.400952163425925844e-02 -7.179704546296295821e-03 3.994442939814813603e-03
1.210000000000000000e+02 1.567537988299999974e+01 5.143169922000000227e+00 -2.250000000000000000e+00 1.759535977777777413e-02 -1.525872840277777559e-02 4.492647273148147116e-03
1.220000000000000000e+02 1.767537988300000151e+01 5.143169922000000227e+00 -2.250000000000000000e+00 1.908055111111110758e-02 -9.221798037037034698e-03 4.501603620370370380e-03
1.230000000000000000e+02 1.967537988300000151e+01 5.143169922000000227e+00 -2.250000000000000000e+00 1.877584961574074035e-02 2.004432495370370160e-03 1.510096615740740564e-03
1.240000000000000000e+02 2.167537988300000151e+01 5.143169922000000227e+00 -2.250000000000000000e+00 1.833888547222222234e-02 6.275210472222222946e-03 -4.149919333333331600e-03
1.250000000000000000e+02 2.367537988300000151e+01 5.143169922000000227e+00 -2.250000000000000000e+00 1.528726379629629338e-02 1.115924997222221896e-02 -8.517315388888887367e-03
1.260000000000000000e+02 2.567537988300000151e+01 5.143169922000000227e+00 -2.250000000000000000e+00 1.324077478240740652e-02 1.904507526388888802e-02 -9.264942962962961076e-03
