#pointID x y z u v w
0.000000000000000000e+00 -2.324620116999999819e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 1.627011388888888470e-04 6.533397685185184231e-05 -2.212915740740740506e-05
1.000000000000000000e+00 -3.246201169999998193e-01 -2.856830078000000217e+00 -2.250000000000000000e+00 7.420888842592592537e-04 1.149412129629629614e-04 -2.359719814814814772e-04
2.000000000000000000e+00 1.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 1.339346129629629236e-03 1.148809120370370503e-04 -4.712322037037036215e-04
3.000000000000000000e+00 3.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 2.087076666666666525e-03 -1.780947314814815123e-04 -7.447799074074073437e-04
4.000000000000000000e+00 5.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 3.351531712962961713e-03 -3.941595509259259106e-04 -1.229786337962962810e-03
5.000000000000000000e+00 7.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 5.332145944444444466e-03 -1.218527314814793223e-05 -1.850939018518518112e-03
6.000000000000000000e+00 9.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 4.464022574074073650e-03 -4.584653564814815093e-04 -1.254750513888888697e-03
7.000000000000000000e+00 1.167537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.002956314814815002e-03 -3.595475509259259106e-04 -4.872200092592593890e-04
8.000000000000000000e+00 1.367537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.829996064814814506e-03 6.699811527777774570e-04 -5.024892407407405542e-04
9.000000000000000000e+00 1.567537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -3.885149722222221332e-03 1.574694337962963134e-03 -3.617632916666664849e-04
1.000000000000000000e+01 1.767537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -4.980886712962961579e-03 1.653046851851852107e-03 8.469445231481480393e-04
1.100000000000000000e+01 1.967537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -5.782056898148147696e-03 2.209328268518518171e-03 2.682542416666666013e-03
1.200000000000000000e+01 2.167537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -7.813448962962963457e-03 5.363848958333332015e-03 3.953492212962962660e-03
1.300000000000000000e+01 2.367537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.032795510185184965e-02 1.323664360648147895e-02 4.370306962962961991e-03
1.400000000000000000e+01 2.567537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.419822624999999942e-02 2.372087088888888418e-02 3.660530254629629394e-03
1.500000000000000000e+01 2.767537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -2.114062303240740737e-02 2.997892662037036568e-02 1.513175152777777475e-03
1.600000000000000000e+01 2.967537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -2.285451536111110862e-02 1.970921842129629703e-02 6.661034953703700787e-04
1.700000000000000000e+01 3.167537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.987467360185184856e-02 2.950140319444443954e-03 1.539352203703703553e-03
1.800000000000000000e+01 3.367537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.516210499999999864e-02 -9.794365393518517440e-03 2.992316115740739982e-03
