#pointID x y z u v w
0.000000000000000000e+00 -2.324620116999999819e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 1.273080740740740449e-04 1.751388888888885908e-06 -3.045442592592591382e-05
1.000000000000000000e+00 -3.246201169999998193e-01 -2.856830078000000217e+00 -2.250000000000000000e+00 1.429626092592592261e-03 -2.345880000000000111e-04 -5.560861249999998410e-04
2.000000000000000000e+00 1.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 2.767547574074073410e-03 -4.705393333333332279e-04 -1.337764500000000138e-03
3.000000000000000000e+00 3.675379883000000181e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 4.129662231481480775e-03 -7.749855462962963477e-04 -3.125162652777777484e-03
4.000000000000000000e+00 5.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 4.547418180555555002e-03 -8.343343518518517429e-04 -6.120846388888887338e-03
5.000000000000000000e+00 7.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 3.111749893518517447e-03 3.926009629629627351e-04 -9.633820759259257432e-03
6.000000000000000000e+00 9.675379882999999737e+00 -2.856830078000000217e+00 -2.250000000000000000e+00 1.606759648148148138e-03 4.769300444444444544e-03 -1.209271307870370127e-02
7.000000000000000000e+00 1.167537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -9.872712777777778448e-04 9.291328648148147740e-03 -1.205981818518518309e-02
8.000000000000000000e+00 1.367537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -3.062929550925925365e-03 1.035780070833333157e-02 -9.163230009259257930e-03
9.000000000000000000e+00 1.567537988299999974e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -3.515358611111110611e-03 8.440142999999998910e-03 -5.402220685185184744e-03
1.000000000000000000e+01 1.767537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -3.707679976851851328e-03 7.355127402777776775e-03 -2.406064069444444412e-03
1.100000000000000000e+01 1.967537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -6.162133310185184155e-03 1.376524261111111008e-02 -1.828319106481481309e-03
1.200000000000000000e+01 2.167537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.078624058333333205e-02 2.270576242129629385e-02 -3.549712675925925914e-03
1.300000000000000000e+01 2.367537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.114352843055555278e-02 2.951269026851851413e-02 -4.352840601851851524e-03
1.400000000000000000e+01 2.567537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -9.316551560185187472e-03 3.025601385648147776e-02 -2.233755467592591845e-03
1.500000000000000000e+01 2.767537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.411652928240740568e-02 2.423069712037036541e-02 1.885456074074074112e-03
1.600000000000000000e+01 2.967537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.126865109722222091e-02 1.969821683333333046e-02 5.837970833333332513e-03
1.700000000000000000e+01 3.167537988300000151e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -5.305556930555554822e-03 1.731800604629629356e-02 8.084696685185183487e-03
1.800000000000000000e+01 3.367537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -2.032404689814815320e-03 1.516756593055555193e-02 8.715911671296294391e-03
1.900000000000000000e+01 3.567537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.474769125000000057e-03 1.126626356481481503e-02 9.205411810185182980e-03
2.000000000000000000e+01 3.767537988299999796e+01 -2.856830078000000217e+00 -2.250000000000000000e+00 -1.036761888888889120e-03 5.687705939814814010e-03 1.025512093981481403e-02
